songinfo,lyrics,year
GLADYS KNIGHT & THE PIPS - THE WAY WE WERE/TRY TO REMEMBER LYRICS,"Hey, everybodys talkin about the good old days, right Everybody, the good old days, the good old days Well, lets talk about the good old days Come to think of it as, as bad as we think they are  These will become the good old days for our children But why dont we, try to remember that kind of September When life was slow and oh, so mellow Try to remember, and if you remember then follow  Oh, why does it seem the past is always better We look back and think the winters were warmer The grass was greener, the skies were bluer And smiles were bright  Can it be that it was all so simple then Or has time rewritten every line And if we had the chance to do it all again Tell me, would we? Could we?  Memories, like the corners of my mind Misty watercolor memories of the way we were Scattered pictures of the smiles we left behind Smiles we gave to one another for the way we were  Oh, can it be that it was all so simple then Or has time rewritten every line And if we had the chance to do it all again Tell me, would we? Could we?  Memories, may be beautiful and yet Whats too painful to remember we simply choose to forget So its the laughter we will remember Whenever we remember the way we were  Remember, the way we were",1975
CARLY SIMON - YOU'RE SO VAIN LYRICS,Son of a gun You walked into the party like you were walking onto a yacht Your hat strategically dipped below one eye Your scarf it was apricot You had one eye in the mirror as you watched yourself gavotte And all the girls dreamed that theyd be your partner theyd be your partner and  Youre so vain You probably think this song is about you  Youre so vain (youre so vain) I bet you think this song is about you Dont you dont you?  You had me several years ago when I was still quite naive Well you said that we made such a pretty pair and that you would never leave But you gave away the things you loved And one of them was me I had some dreams they were clouds in my coffee clouds in my coffee and Youre so vain  You probably think this song is about you Youre so vain (youre so vain)  I bet you think this song is about you Dont you dont you dont you? I had some dreams they were clouds in my coffee clouds in my coffee and  Youre so vain You probably think this song is about you  Youre so vain (youre so vain) I bet you think this song is about you Dont you dont you?  Well I hear you went up to Saratoga And your horse naturally won Then you flew your lear jet up to Nova Scotia To see the total eclipse of the sun Well youre where you should be all the time And when youre not youre with some underworld spy or the wife of a close friend wife of a close friend and Youre so vain You probably think this song is about you Youre so vain (so vain) I bet you think this song is about you Dont you dont you dont you? Youre so vain You probably think this song is about you Youre so vain Probably think this song about you Youre so vain,1973
CARPENTERS - FOR ALL WE KNOW LYRICS,"Carpenters Carpenters For All We Know Love, look at the two of us   Strangers in many ways   Weve got a lifetime to share   So much to say and as we go on from day to day   Ill feel you close to me   But time alone will tell   Lets take a lifetime to say   I knew you well   For only time will tell us so   And love may grow for all we know     Love, look at the two of us   Strangers in many ways   Lets take a lifetime to say   I know you well   But only time will tell us so   And love may grow for all we know",1971
KC & THE SUNSHINE BAND - I'M YOUR BOOGIE MAN LYRICS,"Im your boogie man thats what I am Im here to do whatever I can Be it early morning late afternoon Or at midnight its never too soon To want to please you to want to please you To want to do it all all for you I want to be your be your rubber ball I want to be the one ya love most of all, oh yeah  Im your boogie man Im your boogie man Turn me on Im your boogie man Im your boogie man Do what you want Im your boogie man Im your boogie man Turn me on Im your boogie man Im your boogie man Do what you want  Im your boogie man thats what I am Im here to do whatever I can Be it early morning late afternoon Or at midnight its never too soon To want to take you to want to hold you I want to give me all all to you And I want you to completely understand Just where Im at and where I am, oh yeah  Im your boogie man Im your boogie man...  Im your boogie man thats what I am Im here to do whatever I can Be it early morning late afternoon Or at midnight its never too soon I want to be with you I want to be with you Yeah well be together you and me I want to see you ah get near you I want to love you ah from sundown sunup, oh yeah, oh yeah  Im your boogie man thats what I am Im here to do whatever I can Be it early morning late afternoon Or at midnight its never too soon To want to please you to want to hold you To want to do it all all for you I want to be you be your rubber ball I want to be the one ya love most of all Im your boogie man aha...",1977
JESSI COLTER - I'M NOT LISA LYRICS,"Im not Lisa, my name is Julie Lisa left you years ago My eyes are not blue, but mine wont leave you Till the sunlight has touched your face  She was your morning light Her smile told of no night Your love for her grew With each rising sun  And then one winter day, his hand led her away She left you here drowning in your tears Here, where youve stayed for years Crying, Lisa, Lisa  Im not Lisa, my name is Julie Lisa left you years ago My eyes are not blue, but mine wont leave you Till the sunlight has touched your face, Im not Lisa",1975
ELECTRIC LIGHT ORCHESTRA - TELEPHONE LINE LYRICS,"Hello, how are you? Have you been alright, through all those lonely Lonely lonely lonely lonely nights? Thats what Id say, Id tell you everything If youd pick up that telephone, yeah yeah yeah  Hey, how you feelin? Are you still the same? Dont you realize the things we did, we did Were all for real, not a dream? I just cant believe theyve all faded out of view Yeah yeah yeah, yeah yeah  Doowop dooby doo doowop Doowah doolang Blue days, black nights Doowah doolang  When I look into the sky The love you need aint gonna see you through And I wonder why The little things you planned aint coming true  Oh, oh telephone line Give me some time, Im living in twilight Oh, oh telephone line Give me some time, Im living in twilight  Okay, so no ones answering Well cant you just let it ring a little longer, longer, longer? Ill just sit tight through shadows of the night Let it ring for evermore, oh yeah yeah yeah  Doowop dooby doo doowop Doowah doolang Blue days, black nights Doowah doolang  When I look into the sky The love you need aint gonna see you through And I wonder why The little things you planned aint coming true  Oh, oh telephone line Give me some time, Im living in twilight Oh, oh telephone line Give me some time, Im living in twilight  Oh, oh telephone line Give me some time, Im living in twilight Oh, oh telephone line Give me some time",1977
DONNY OSMOND - THE TWELFTH OF NEVER LYRICS,"You ask, how much I need you? Must I explain? I need you, oh my darlin Like roses need rain  You ask, how long Ill love you? Ill tell you true Until The Twelfth of Never Ill still be lovin you  Hold me close Never let me go Hold me close Melt my heart like April snow  Ill love you til the bluebells forget to bloom Ill love you til the clover has lost its perfume Ill love you til the poets run outta rhyme Until The Twelfth of Never  And thats a long, long time Until The Twelfth of Never And thats a long, long time Thats a long, long time Thats a long, long time",1973
EDDIE KENDRICKS - SHOESHINE BOY LYRICS,"Shoeshine boy How you do your work so well? Shoeshine boy Tryin to make a livin, you go somewhere Shoeshine boy Where are you gonna be ten years from now? (Just move, just keep workin)  Shoeshine boy, I wanna know Are you gonna be the richest man around? Youve been a-workin so hard So many things in life to learn Shoeshine boy, what will you discover?  Though its a long way up, youll reach the top Now when youll finally get back, dont forget (From where) You came Shoeshine boy, workin so hard in the noon day sun (Just, just keep workin)  (Shoeshine boy) Look at you now, gettin it together Teasing the guys and havin lots of fun Shoeshine boy Yeah, dont you know that youre a star? (Yeah, youre a star)  (Shoeshine boy) Just the way, just the way that you are Youve been a-workin so hard So many things in life to learn   (So much to learn) Shoeshine boy, what will you discover?  Yeah, shoeshine boy Shoeshine boy Youve been a-workin so hard Shoeshine boy Dont you know that youre a star? Hmm, thats the way that you are",1975
DONNA SUMMER - HOT STUFF LYRICS,"Sittin here, eatin my heart out waitin Waitin for some lover to call Dialed about a thousand numbers lately Almost rang the phone off the wall Lookin for some hot stuff, baby this evenin I need some hot stuff, baby tonight I want some hot stuff, baby this evenin Gotta have some hot stuff Gotta have some love tonight (Hot stuff) I need hot stuff I want some hot stuff I need hot stuff Lookin for a lover who needs another Dont want another night on my own Wanna share my love with a warm blooded lover Wanna bring a wild man back home Gotta have some hot love baby, this evenin I need some hot stuff baby tonight I want some hot stuff baby this evenin Gotta have some lovin Got to have a love tonight (Hot stuff) I need hot stuff Hot love Lookin for hot love (Hot hot hot hot stuff) (Hot hot hot) (Hot hot hot hot stuff) (Hot hot hot) Hows bout some hot stuff, baby this evenin I need some hot stuff baby tonight Gimme little hot stuff baby this evenin Hot stuff baby Gonna need your love tonight (Hot stuff) I need hot love Lookin for hot love Wanna have hot love Sittin here eating my heart no reason Wont spend another night on my own I dialed about a hundred numbers baby Im bound to find somebody home Gonna have some hot stuff, baby this evenin I need some hot stuff, baby tonight Looking for my hot stuff, baby this evenin Need some loving baby Gonna need your love tonight Hot stuff baby this evening I need some hot stuff baby tonight, yeah yeah I want some hot stuff baby this evenin I want some hot stuff baby tonight, yeah yeah yeah yeah Hot love, baby I need your hot stuff baby tonight I want your hot stuff baby this evenin Hot stuff baby Gonna need your love tonight",1979
IAN MATTHEWS - SHAKE IT LYRICS,"Here she comes ridin Rollin it down the line Slipin and slidin Takin her sweet old time  And laughin all the way to the parking lot Knowin in the back of her mind Shes gonna show the boy what shes really got And stop him in the nick of time  Shake it baby, shake it all you can tonight Go on and, and break em baby Break em all you can tonight Cause it wont last forever But do it for worse or for better And give the boy somethin to dream on later  Here she comes slidin  Shakin it down the hall Shes got a picture in her locker An autographed basketball  Shes got a purse that was made in Mexico (Mexico) A mind that was made for love Shes got a new way of dancin slow She knows what youre thinkin of  It wont last forever But do it for worse or for better And give the boy somethin to dream on later, and  (Repeat and fade)",1979
ROBERT PALMER - EVERY KINDA PEOPLE LYRICS,"Said the fight to make ends meet Keeps a man upon his feet Holding down his job Trying to show he cant be bought  It takes every kinda people To make what lifes about, yeah Every kinda people To make the world go round  Someones looking for a lead In his duty to a king or to a creed Protecting what he feels is right Fights against wrong with his life  Theres no profit in deceit Honest men know that revenge does not taste sweet Whether yellow, black or white Each and every mans the same inside  It takes every kinda people To make what lifes about, yeah It takes every kinda people To make the world go round  Do do do, do do do, oh Never knew, no no no no no  You know that loves the only goal That could bring a peace to any soul Hey and every mans the same He wants the sunshine in his name  It takes every kinda people To make what lifes about, yeah It takes every kinda people To make the world go round  Every kinda people To make what lifes about It takes every kinda people To make the world go round",1978
KENNY NOLAN - I LIKE DREAMIN' LYRICS,"I like dreamin cause dreamin can make you mine. I like dreamin, closing my eyes and feeling fine. When the lights go down, Im holding you so tight. Got you in my arms and its paradise til the morning light.  I see us on the shore beneath the bright sunshine. Weve walked along St. Thomas beach a million times. Hand in hand, two barefoot lovers kissing in the sand. Side by side, the tide rolls in. Im touching you, youre touching me. If only it could be.  I like dreamin cause dreamin can make you mine. I like dreamin, closing my eyes and feeling fine. When the lights go down, Im holding you so tight. Got you in my arms and its paradise til the morning light.  Through each dream how our love has grown. I see us with our children and our happy home. Little smiles, so warm and tender looking up at us. Blessed by love, the world we share Until I wake and reach for you And youre just not there.  I like dreamin cause dreaming can make you mine. I like holding you close and touching your skin Even if its in my mind. Oh, sweet dream baby, I love you. Oh, my sweet dream baby, youre in my dreams every night.",1977
PEACHES & HERB - REUNITED LYRICS,"I was a fool to ever leave your side Me minus you is such a lonely ride That break-up we had has made me lonesome and sad I realize I love you cuz I want you back, hey-hey  I spent the evening with the radio Regret the moment that I let you go Our quarrel was such a way of learning so much I know now that I love you cuz I need your touch, hey-hey  Reunited and it feels so good Reunited cuz we understood Theres one perfect fit and sugar this one is it We both are so excited cuz were reunited, hey-hey  I sat here starin at the same old wall Came back to life just when I got your call I wished I could climb right through the telephone line And give you what you want so you would still be mine, hey-hey  I cant go cheatin honey, I cant play I found it very hard to stay away As we reminisce on precious moments like this Im glad were back together cuz I missed your kiss, hey-hey  Reunited and it feels so good Reunited cuz we understood Theres one perfect fit and sugar this one is it We both are so excited cuz were reunited, hey-hey  Baby  Oh, lovin lover this is solid love And youre exactly what Im dreamin of All through the day, and all through the night Ill give you all the love I have with all my might, hey-hey  Reunited and it feels so good Reunited cuz we understood Theres one perfect fit and sugar this one is it We both are so excited cuz were reunited, hey-hey  Listen baby, I wont ever make you cry I wont let one day go by Without holding you, without kissing you Without loving you (Reunited)  Youre my everything Only you know how I feel, all the love there is in me I wanna let you know, I wont let you go I wanna let you know, I wont let you go (Reunited)  Feels so good  Reunited and it feels so good Reunited cuz we understood Theres one perfect fit and sugar this one is it We both are so excited cuz were",1979
THE POINTER SISTERS - FIRE LYRICS,"Pointer Sisters Miscellaneous Fire Im ridin in your car, you turn on the radio  Youre pullin me close, I just say no  I say I dont like it, but you know Im a liar  Cause when we kiss, ooh, fire   Late at night, youre takin me home  You say you wanna stay, I say I wanna be alone  I say I dont love you, but you know Im a liar  Cause when we kiss, ooh, fire   BRIDGE   You had a hold on me right from the start  A grip so tight I couldnt tear it apart  My nerves all jumpin, actin like a fool  Well, your kisses they burn, but my heart stays cool...   Well, Romeo and Juliet, Samson and Delilah  Baby you can bet a love they couldnt deny  My words say split, but my words they lie  Cause when we kiss, ooh, fire   LEAD BREAK   Ooh fire...  Kisses like fire...  Burn me up with fire I like what youre doin now, fire Touchin me, fire Touchin me, burnin me, fire Take me home  FADE",1979
HARRY CHAPIN - CAT'S IN THE CRADLE LYRICS,"My child arrived just the other day He came to the world in the usual way But there were planes to catch, and bills to pay He learned to walk while I was away And he was talkin fore I knew it And as he grew hed say, Im gonna be like you, dad You know Im gonna be like you  And the cats in the cradle and the silver spoon Little Boy Blue and The Man In The Moon When you comin home, Dad? I dont know when, well get together then, son You know well have a good time then  Well my son turned 10 just the other day Said, Thanks for the ball Dad, come on lets play Can you teach me to throw? I said Not today, I got a lot to do, he said, Thats okay And he walked away but a smile never came He said, Im gonna be like him, yeah You know Im gonna be like him  And the cats in the cradle and the silver spoon Little Boy Blue and The Man In The Moon When you comin home, Dad? I dont know when, well get together then, son You know well have a good time then  Well he came from college just the other day So much like a man I just had to say Son, Im proud of you, can you sit for a while? He shook his head, and he said with a smile What Id really like dad, is to borrow the car keys See you later, can I have them please?  And the cats in the cradle and the silver spoon Little Boy Blue and The Man In The Moon When you comin home, son? I dont know when, well get together then Were gonna have a good time then  Well Ive long since retired, my sons moved away Called him up just the other day I said, Id like to see you, if you dont mind He said, Id love to Dad, if I can find the time You see my new jobs a hassle and the kids have the flu But its sure nice talking to you Dad, its been sure nice talking to you  And as he hung up the phone it occurred to me Hed grown up just like, my boy was just like me  And the cats in the cradle and the silver spoon Little Boy Blue and The Man In The Moon When you comin home, son? I dont know when, but well get together then, Dad Were gonna have a good time then",1975
RICK JAMES - YOU AND I LYRICS,"You and I, we fit together like a glove on hand Thats right, dont you know That I would gladly take you anywhere You wanted to go  You and me, we are as close as three part harmony Wouldnt you agree and if by chance Our romance ended it would surely be The end of me  Some people might say Im infatuated I dont care, cause they really dont know Theyll never see or hear the things I do with you So far as Im concerned they all can go to hell  Now sing it, sugar, now sing it, baby You and I, well be together till the six is nine, thats right When you need me, Ill never hesitate, Ill always come Its so much fun, yeah  You and I although were poor Our love has greater wealth than Hughes himself And if by chance there is an after life when we die Hope its with you and I  Some people might say Im infatuated I dont care, cause they really dont know Theyll never see or hear the things I do with you So far as Im concerned they all can go to hell  Baby, sing it to me, come on sing, do it Sing it, sugar do it baby, take it baby  You and I, you and me, well be together eternally You and I, you and me, well be together eternally You and I, you and me, well be together eternally Oh, baby, you and I, you and me  Dance, girl Everybody on the funk Everybody dance on the funk Everybody dance on the funk Can you sing it on time?  Everybody dance on the funk Everybody dance on the funk Everybody shake your booty down Everybody shake your booty down  Everybody dance on the funk Everybody dance on the funk  Dance and shout, funk yourself right out Dance and shout, funk yourself right out Dance and shout, funk yourself right out  We laid this groove, so you can move on the funk Everybody dance on the funk We laid this groove, so you can move on the funk Everybody dance on the funk We laid this groove, so you can move on the funk Everybody dance on the funk  Everybody dance on the funk Everybody dance on the funk Everybody shake your booty down Everybody shake your booty down  Everybody shake your booty down Everybody shake your booty down Everybody dance on the funk  Dance, dance, dance, dance Dance, dance, dance, dance Dance, dance",1978
BACHMAN-TURNER OVERDRIVE - TAKIN' CARE OF BUSINESS LYRICS,"They get up every morning From the alarm clocks warning Take the 8: 15 into the city Theres a whistle up above And people pushing, people shoving And the girls who try to look pretty  And if your trains on time You can get to work by nine And start your slaving job to get your pay If you ever get annoyed Look at me, Im self-employed I love to work at nothing all day  And Ive been takin care of business, every day Takin care of business, every way Ive been takin care of business, its all mine Takin care of business and working overtime, work out  If it were easy as fishin You could be a musician If you could make sounds loud or mellow Get a second-hand guitar Chances are youll go far If you get in with the right bunch of fellows  People see you having fun Just a-lying in the sun Tell them that you like it this way Its the work that we avoid And were all self-employed We love to work at nothing all day  And weve been takin care of business, every day Takin care of business, every way Weve been takin care of business, its all mine Takin care of business and working overtime  Woo, all right, oww!  Take good care of my business When Im away, every day, woo  They get up every morning From the alarm clocks warning Take the 8: 15 into the city Theres a whistle up above And people pushing, people shoving And the girls who try to look pretty  And if your trains on time You can get to work by nine And start your slaving job to get your pay If you ever get annoyed Look at me, Im self-employed I love to work at nothing all day  And Ive been taking care of business, every day Takin care of business, every way Ive been takin care of business, its all mine Takin care of business and working overtime  Takin care of business, woo Takin care of business Takin care of business, yeah Takin care of business  Takin care of business, every day Takin care of business, every way Takin care of business, its all mine Takin care of business, and working overtime, woo  Takin care of business Takin care of business Weve been takin care of business Weve been takin care of business, woo  Takin care of business Takin care of business Takin care of business",1974
MAUREEN MCGOVERN - THE MORNING AFTER LYRICS,"Theres got to be a morning after If we can hold on through the night We have a chance to find the sunshine Lets keep on looking for the light  Oh, cant you see the morning after? Its waiting right outside the storm Why dont we cross the bridge together And find a place thats safe and warm?  Its not too late, we should be giving Only with love can we climb Its not too late, not while were living Lets put our hands out in time  Theres got to be a morning after Were moving closer to the shore I know, well be there by tomorrow And well escape the darkness We wont be searching anymore  Theres got to be a morning after (Theres got to be a morning after) Theres got to be a morning after (Theres got to be a morning after) Theres got to be a morning after (Theres got to be a morning after)  Theres got to be a morning after (Theres got to be a morning after) Theres got to be a morning after (Theres got to be a morning after)",1973
ELVIS PRESLEY - BURNING LOVE LYRICS,"Lord Almighty I feel my temperature rising Higher, higher Its burning through to my soul  Girl, girl, girl, girl You gonna set me on fire My brain is flaming And I dont know which way to go, yeah  Your kisses lift me higher Like the sweet song of a choir And you light my morning sky With burning love (Burning love)  Ooh, ooh, ooh, ooh I feel my temperature rising Hey, wont you help me? It must be a hundred and nine  Burning, burning, burning And nothing can cool me, cool me, cool me I just might turn into smoke But I feel fine, ooh  Cause your kisses lift me higher Oh, like a sweet song of a choir And you light my morning sky With burning love (Burning love) Burning love (Burning love)  Its coming closer The flames are reaching my body Please wont you help me? I feel like Im slipping away  Its hard to breath And my chest is heating, yeah Lord Almighty Im burning a hole where I lay  Cause your kisses lift me higher Like the sweet song of a choir And you light my morning sky With burning love (Burning love)  With burning love (Burning love) With burning love (Burning love)  With burning love (Burning love) With burning love (Burning love) With burning love (Burning love)  Im just a hunk, a hunk of burning love Im just a hunk, a hunk of burning love Just a hunk, a hunk of burning love Just a hunk, a hunk of burning love  Im just a hunk, a hunk of burning love Just a hunk, a hunk of burning love Im just a hunk, a hunk",1972
BLUE SWEDE - HOOKED ON A FEELING LYRICS,"Ouga Chaka ouga  I cant stop this feeling deep inside of me Girl, you just dont realize what you do to me When you hold me in your arms so tight You let me know everythings all right, aha, hah  Im hooked on a feeling Im high on believing That youre in love with me  Lips as sweet as candy Their taste stays on my mind Girl, you keep me thirsty For another cup of wine  I got it bad for you girl but I dont need a cure Ill just stay addicted, if I can endure All the good love when were all alone Keep it up girl, yeah, you turn me on  Im, Im hooked on a feeling Im high on believing That youre in love with me  All the good love when were all alone Keep it up girl, yeah, you turn me on  Aha, ha, Im hooked on a feeling Im high on believing That youre in love with me  Im hooked on a feeling Im high on believing That youre in love with me  I say Im hooked on a feeling And Im high on believing That youre in love with me  Im hooked on a feeling",1974
QUEEN - SOMEBODY TO LOVE LYRICS,"Can, can you find me somebody? Somebody, somebody, somebody to love? Can you find me somebody to love?  Each morning I get up I die a little Can barely stand on my feet Take a look in the mirror and cry Lord, what youre doing to me? I have spent all my years in believin You I just cant get no relief  Lord, somebody (Somebody) Somebody (Somebody) Anybody find me somebody to love  I work hard every day of my bloody life   (He works hard) I work till I ache my bones At the end of (At the end of the day) I take home my hard earned pay all on my own   ([Incomprehensible]) I get down on my knees and I start to pray Till the tears run down from my eyes  Lord, somebody (Somebody) Somebody (Somebody) Anybody find me somebody to love  He works hard everyday, try and I try and I try But everybody wants to put me down They say Im goin crazy They say I got a lot of water in my brain I got no common sense, I got nobody left to believe Yeah, yeah, yeah, yeah  Ooh Lord, Somebody (Somebody) Somebody (Somebody) Anybody find me somebody to love  Got no feel, I got no rhythm I just keep losing my beat Im okay, Im alright, I aint gonna face no defeat I just gotta get out of this prison cell One day Im gonna be free, Lord Im just gonna be free, free I tell you  In return, yeah, yeah, yeah In return, yeah will I get, yeah, yeah, oh Can you find me, can you find me? Ooh  Find me somebody to love Find me somebody to love Find me somebody to love Find me somebody to love Find me somebody to love  Find me somebody to love Find me somebody to love Find me somebody to love Find me somebody to love Find me somebody to love  Somebody (Somebody) Somebody (Somebody) Somebody find me, somebody find me Somebody to love, anybody find me Can you find me? Can, can you find me? Some, some, somebody, somebody to love, ya  (Find me somebody to love) (Find me somebody to love) Some, some, somebody to love me Can you love me? Can you love me? Oh, give love, give love, give love Give love, somebody to love  Can anybody fine me? Can anybody find me? Find me, find me, find me, find, ooh ya Some, yeah, somebody Oh, oh somebody to love",1977
ACE FREHLEY - NEW YORK GROOVE LYRICS,"Many years since I was here On the street I was passin my time away To the left and to the right, buildings towering to the sky Its outta sight in the dead of night  Here I am, and in this city With a fistful of dollars And baby, youd better believe  Im back, back in the New York groove Im back, back in the New York groove Im back, back in the New York groove Back in the New York groove, in the New York groove  In the back of my Cadillac A wicked lady, sittin by my side, sayin, Where are we? Stop at third and forty-three, exit to the night Its gonna be ecstacy, this place was meant for me  I feel so good tonight Who cares about tomorrow So baby, youd better believe  Im back, back in the New York groove Im back, back in the New York groove Im back, back in the New York groove Back in the New York groove, in the New York groove  Im back, back in the New York groove Were back, back in the U.K. groove Were back, back in the U.K. groove Were back, back in the U.K. groove  Im back, back in the New York groove Im back, back in the New York groove Im back, back in the New York groove Back in the New York groove, in the New York groove  Alright Back in the New York groove",1979
FOREIGNER - HOT BLOODED LYRICS,"Well, Im hot blooded, check it and see I got a fever of a hundred and three Come on baby, do you do more than dance? Im hot blooded, Im hot blooded  You dont have to read my mind To know what I have in mind Honey you oughta know Now you move so fine, let me lay it on the line I wanna know what youre doin after the show  Now its up to you We can make a secret rendezvous Just me and you Ill show you lovin like you never knew  Thats why, Im hot blooded, check it and see I got a fever of a hundred and three Come on baby, do you do more than dance? Im hot blooded, hot blooded  If it feels alright maybe you can stay all night Shall I leave you my key? But youve got to give me a sign Come on girl, some kind of sign Tell me, are you hot mama? You sure look that way to me  Are you old enough? Will you be ready when I call you bluff? Is my timing right? Did you save your love for me tonight?  Yeah Im hot blooded, check it and see Feel the fever burning inside of me Come on baby, do you do more than dance? Im hot blooded, Im hot blooded, Im hot  Now its up to you Can we make a secret rendezvous? Oh, before we do Youll have to get away from you know who  Well, Im hot blooded, check it and see I got a fever of a hundred and three Come on baby, do you do more than dance? Im hot blooded, Im hot blooded  Hot blooded, every night Hot blooded, youre looking so tight Hot blooded, now youre driving me wild Hot blooded, Im so hot for you, child  Hot blooded, Im a little bit high Hot blooded, youre a little bit shy Hot blooded, youre making me sing Hot blooded, for your sweet sweet thing",1978
STAMPEDERS - SWEET CITY WOMAN LYRICS,"Well, Im on my way, to the city life To a pretty face that shines her light on the city nights And I gotta catch a noon train, gotta be there on time Oh, it feels so good to know she waits at the end of the line  Sweet, sweet city woman I can see your face, I can hear your voice, I can almost touch you Sweet, sweet city woman Oh, my banjo and me, we got a feel for singin, yeah, yeah  Bon ci, bon, bon ci, bon, bon, bon ci, bon, bon, bon, bon, bon Bon ci, bon, bon ci, bon, bon, bon ci, bon, bon, bon, bon, bon",1971
THE EMOTIONS - BEST OF MY LOVE LYRICS,"Doesnt take much to make me happy And make me smile with glee Never, never will I feel discouraged Cause our loves no mystery  Demonstrating love and affection That you give so openly, yeah I like the way it makes me feel about you, baby Want the whole wide world to see  Whoa whoa, you got the best of my love Whoa whoa, you got the best of my love Whoa whoa, you got the best of my love Whoa whoa, youve got the best of my love  Going in and out of changes The kind that come around each day My life has a better meaning Love has kissed me in a beautiful way oooh yeah, my love, my love oooh, oooh yeah, my love, my love Ooh, oh oh oh oh oh  Oh, youve got the best of my love Whoa whoa, youve got the best of my love Whoa whoa, youve got the best of my love Whoa whoa, youve got the best of my love  Demonstrating sweet love and affection That you give so openly, yeah The way I feel about ya, baby cant explain it Want the whole wide world to see  Oh, but in my heart, youre all I need You for me, me for you Oh, its growin every day, ooh  Oh, oh oh oh oh oh Youve got the best of my love Oh, oh oh oh oh oh Youve got the best of my love  Oh, givin you the best of my love my love, my love, my love Oh, givin you the best of my love my love, my love, my love Oh, oh oh oh oh oh Youve got the best of my love  Oh, oh oh oh oh oh Youve got the best of my love Oh, givin you the best of my love Oh, givin you the best of my love",1977
RICK SPRINGFIELD - SPEAK TO THE SKY LYRICS,"Speak to the sky when ever things go wrong and you know youre not talkin to the air, to the air and the world will look better from up there  Speak to the sky cause things can get ya down and you know when youre talkin to the Lord, to the Lord the world will look better than before  And if I stumble and it seems that I am blind or if the road Im on seems awful hard to find and though my conversation doesnt always rhyme I always try to find some time to ...  Speak to the sky and tell you how I feel and to know sometimes what I say aint right Its all right cause I speak to the sky every night  And if I stumble and it seems that I am blind or if the road Im on seems awful hard to find and though my conversation doesnt always rhyme I always try to find some time to ...  Speak to the sky and tell you how I feel and to know sometimes what I say aint right Its all right cause I speak to the sky every night  Speak to the sky when ever things go wrong and you know youre not talkin to the air, to the air and the world will look better from up there and the world will look better from up there and the world will look better from up there",1972
JOE TEX - AIN'T GONNA BUMP NO MORE LYRICS,"Three nights ago I was at a disco Man, I wanted to bump, I was rarin to go And this big fat woman, bumped me on the floor She was rarin to go, that chick was rarin to go  Man she did a dip, almost broke my hip She was gettin down, that chick was gettin down She wanted to bump some more, but I told her, no You done knocked me down once You done knocked me down once  Said, if you want to dance Find you a big fat man Yall both can get on down Yall both can get on down, huh  I aint gonna bump no more with no big fat woman I aint gonna bump no more with no big fat woman I aint gonna bump no more with no big fat woman I aint gonna bump no more with no big fat woman  Lord, I aint gonna bump no more with no big fat woman I aint gonna bump no more with no big fat woman I aint gonna bump no more with no big fat woman I aint gonna bump no more with no big fat woman  Somebody take her Shes too big for me Shell knock me down  She came over to me, snatched me out of my seat She wanted to get on down, still wanted to get on down I told her to go on and leave me alone I aint gettin down, you done hurt my hip once  I aint gonna bump no more with no big fat woman I aint gonna bump no more with no big fat woman I aint gonna bump no more with no big fat woman I aint gonna bump no more with no big fat woman  Lord, I aint gonna bump no more with no big fat woman I aint gonna bump no more with no big fat woman I aint gonna bump no more with no big fat woman I aint gonna bump no more with no big fat woman  Somebody take her, I dont want her She done hurt my hip, she done knocked me down Done hurt my hip, she done knocked me down Somebody take her, I dont want her  Say, Leroy, you can have this one, dude This big fat woman, dude I dont want her",1977
HURRICANE SMITH - OH BABE WHAT WOULD YOU SAY LYRICS,"Have I a hope, or half a chance To even ask if I could dance with you, yoo hoo Would you greet me or politely turn away Would there suddenly be sunshine on a cold and rainy day Oh babe, what would you say?  For there are you, sweet lollipop Here am I with such a lot to say, hey hey Just to walk with you along the milky way To caress you through the nighttime Bring you flowers everyday Oh babe, what would you say?  Cause, oh, baby I know I know I could be so in love with you And I know that I could make you love me too And if I could only hear you say you dooo, ooh, ooh, ooh But anyway, what would you say?  Yes, oh, baby I know I know I could so in love with you And I know that I could make you love me too And if I could only hear you say you dooo, ooh, ooh, ooh But anyway, what would you say?",1973
SAILCAT - MOTORCYCLE MAMA LYRICS,"Tell your Daddy and your Mama too. You got something better to do.  THAN Stick around the house the rest of your life. YOURE eighteen you can  Do what you like. YOUD be the queen of my highway, my motorcycle mama.  AND WELL see the world FROM my Harley.   WELL get MATCHED jackets and helmets too. WELL get respect from  The towns we ride through. WELL sleep at the roadside in the soft  Green grass and if the squares walk by WELL let them pass. youll  Be the queen of my highway, my motorcycle mama. AND WELL see the world  FROM my Harley.   And maybe in a year or two, WELL have a little one, SHELL look just  Like you. WELL add on a sidecar, electric guitar. AND WELL be a trio,  The baby makes three, oh.   Tell your Daddy and your Mama too. You got something better to do.  THAN Stick around the house the rest of your life. YOURE eighteen you can  Be my wife. youd be the queen of my highway, my motorcycle mama.  AND WELL see the world FROM my Harley. AND WELL see the world FROM  My Harley. AND WELL see the world FROM my Harley if the chain dont break!",1972
